Date,5JS.SI,AALI.JK,BWPT.JK,DBA,E5H.SI,EB5.SI,LSIP.JK,MOO,P8Z.SI,RJA,SIMP.JK,SMAR.JK,SSMS.JK,TBLA.JK,UNSP.JK
2015-01-27,0.6151858568191528,16698.13671875,369.0,20.217632293701172,0.3228207528591156,1.2557803392410278,1277.8790283203125,42.919921875,0.5548704862594604,6.989999771118164,564.4976806640625,4404.5517578125,1263.0654296875,395.11138916015625,500.0
2015-01-28,0.6151858568191528,16285.4140625,360.0,20.11448097229004,0.319152295589447,1.2757136821746826,1281.3515625,42.38591384887695,0.5575773119926453,6.929999828338623,568.5587158203125,4388.47705078125,1259.295166015625,397.9954528808594,500.0
2015-01-29,0.6067586541175842,15958.6728515625,357.0,19.94256591796875,0.3154838979244232,1.2557803392410278,1267.461669921875,42.792388916015625,0.5521638989448547,6.900000095367432,564.4976806640625,4404.5517578125,1232.9027099609375,403.763427734375,500.0
2015-01-30,0.5983312726020813,15993.064453125,355.0,19.890987396240234,0.3081470727920532,1.239169716835022,1277.8790283203125,42.32215118408203,0.5440438985824585,6.900000095367432,560.4365844726562,4404.5517578125,1244.2139892578125,403.763427734375,500.0
2015-02-02,0.6025449633598328,16130.640625,355.0,19.693281173706055,0.3081470727920532,1.229203462600708,1260.5167236328125,42.792388916015625,0.5467506051063538,6.833199977874756,556.3753662109375,4404.5517578125,1255.52490234375,397.9954528808594,500.0
2015-02-03,0.5941177606582642,16096.248046875,347.0,19.976945877075195,0.3081470727920532,1.212592363357544,1239.681640625,43.21482467651367,0.5494571924209595,7.0,560.4365844726562,4372.40185546875,1255.52490234375,395.11138916015625,500.0
2015-02-04,0.5983312726020813,16251.0205078125,346.0,19.890987396240234,0.3118155002593994,1.222558617591858,1239.681640625,42.78443145751953,0.5521638989448547,6.949999809265137,556.3753662109375,4372.40185546875,1263.0654296875,395.11138916015625,500.0
2015-02-05,0.5983312726020813,16818.515625,363.0,19.959754943847656,0.3118155002593994,1.2458142042160034,1295.2415771484375,43.453941345214844,0.5548704862594604,7.010000228881836,588.8645629882812,4372.40185546875,1281.917236328125,395.11138916015625,500.0
2015-02-06,0.6236129403114319,18159.86328125,387.0,20.11448097229004,0.3338259756565094,1.308935284614563,1354.27392578125,43.015567779541016,0.5738173723220825,7.039999961853027,588.8645629882812,4243.8017578125,1296.99853515625,400.8794860839844,500.0
2015-02-09,0.6109722256660461,17334.421875,375.0,20.294998168945312,0.319152295589447,1.2757136821746826,1319.5491943359375,43.07933044433594,0.5629907250404358,7.070000171661377,576.6810913085938,4243.8017578125,1289.457763671875,397.9954528808594,500.0
2015-02-10,0.6067586541175842,17007.685546875,369.0,20.054309844970703,0.319152295589447,1.2989689111709595,1309.131591796875,43.27859115600586,0.571110725402832,7.010000228881836,568.5587158203125,4243.8017578125,1281.917236328125,397.9954528808594,500.0
2015-02-11,0.6067586541175842,17265.634765625,367.0,19.968351364135742,0.319152295589447,1.2890022993087769,1316.07666015625,43.43798828125,0.5656973719596863,6.989999771118164,568.5587158203125,4356.32666015625,1289.457763671875,395.11138916015625,500.0
2015-02-12,0.6025449633598328,17489.19140625,369.0,20.08009910583496,0.319152295589447,1.259102702140808,1319.5491943359375,43.78070831298828,0.568403959274292,7.010000228881836,568.5587158203125,4372.40185546875,1293.2281494140625,392.2273864746094,500.0
2015-02-13,0.5983312726020813,17609.56640625,366.0,20.26061248779297,0.3154838979244232,1.2458142042160034,1326.494140625,44.187198638916016,0.571110725402832,7.090000152587891,572.6199951171875,4372.40185546875,1312.080078125,389.3433532714844,500.0
2015-02-17,0.5941177606582642,17334.421875,363.0,20.252016067504883,0.3228207528591156,1.2624248266220093,1319.5491943359375,44.266902923583984,0.5521638989448547,7.139999866485596,572.6199951171875,4404.5517578125,1342.24267578125,386.4593200683594,500.0
2015-02-18,0.5983312726020813,17351.615234375,366.0,20.105884552001953,0.3118155002593994,1.259102702140808,1316.07666015625,44.43427658081055,0.568403959274292,7.079999923706055,572.6199951171875,4404.5517578125,1357.323974609375,389.3433532714844,500.0
2015-02-23,0.6025449633598328,16870.10546875,363.0,19.753450393676758,0.3081470727920532,1.23252534866333,1267.461669921875,44.5299186706543,0.5548704862594604,6.949999809265137,560.4365844726562,4308.10107421875,1353.5537109375,374.9232177734375,500.0
2015-02-24,0.5941177606582642,16646.546875,361.0,19.796432495117188,0.30081021785736084,1.2192364931106567,1253.5714111328125,44.745113372802734,0.5494571924209595,6.96999979019165,560.4365844726562,4243.8017578125,1444.0419921875,372.0391845703125,500.0
2015-02-25,0.6025449633598328,16852.91015625,358.0,19.624515533447266,0.30081021785736084,1.23252534866333,1260.5167236328125,44.784969329833984,0.5521638989448547,6.929999828338623,568.5587158203125,4292.02685546875,1455.3529052734375,369.1551513671875,500.0
2015-02-26,0.5941177606582642,17162.451171875,359.0,19.73625946044922,0.30081021785736084,1.23252534866333,1274.4066162109375,44.362548828125,0.5602839589118958,6.980000019073486,568.5587158203125,4243.8017578125,1462.8935546875,372.0391845703125,500.0
2015-02-27,0.5899041891098022,16956.09375,366.0,19.8308162689209,0.29714179039001465,1.2258809804916382,1305.6590576171875,44.32269287109375,0.5629907250404358,7.039999961853027,605.1089477539062,4308.10107421875,1496.8267822265625,400.8794860839844,500.0
2015-03-02,0.5856904983520508,17575.177734375,363.0,19.667491912841797,0.29347339272499084,1.212592363357544,1329.966552734375,44.56180191040039,0.568403959274292,6.96999979019165,613.2313232421875,4227.72705078125,1496.8267822265625,406.64752197265625,500.0
2015-03-03,0.5899041891098022,17626.765625,362.0,19.5213623046875,0.30447864532470703,1.259102702140808,1333.4390869140625,44.33066177368164,0.5629907250404358,6.940000057220459,601.0479125976562,4243.8017578125,1496.8267822265625,403.763427734375,500.0
2015-03-04,0.5983312726020813,17867.521484375,361.0,19.55574607849121,0.3118155002593994,1.2557803392410278,1316.07666015625,43.900272369384766,0.5656973719596863,6.90500020980835,601.0479125976562,4227.72705078125,1504.3671875,403.763427734375,500.0
2015-03-05,0.5983312726020813,18091.08203125,364.0,19.426807403564453,0.30081021785736084,1.2757136821746826,1326.494140625,43.70100784301758,0.5656973719596863,6.860000133514404,596.98681640625,4131.27734375,1500.59716796875,412.4155578613281,500.0
2015-03-06,0.61939936876297,17987.904296875,362.0,19.418212890625,0.30447864532470703,1.2657471895217896,1302.1864013671875,43.18294143676758,0.5629907250404358,6.809999942779541,588.8645629882812,4227.72705078125,1496.8267822265625,406.64752197265625,500.0
2015-03-09,0.6151858568191528,17936.30859375,356.0,19.409616470336914,0.3081470727920532,1.2624248266220093,1312.6041259765625,43.334373474121094,0.5521638989448547,6.829999923706055,584.8033447265625,4275.95166015625,1500.59716796875,392.2273864746094,500.0
2015-03-10,0.6151858568191528,17936.30859375,357.0,19.297868728637695,0.30081021785736084,1.23252534866333,1302.1864013671875,42.497493743896484,0.5629907250404358,6.800000190734863,584.8033447265625,4243.8017578125,1515.678466796875,397.9954528808594,500.0
2015-03-11,0.6151858568191528,17953.50390625,357.0,19.263484954833984,0.29347339272499084,1.229203462600708,1281.3515625,42.38591384887695,0.5521638989448547,6.829999923706055,580.7422485351562,4243.8017578125,1508.137939453125,386.4593200683594,500.0
2015-03-12,0.6151858568191528,17987.904296875,362.0,19.263484954833984,0.29347339272499084,1.2358473539352417,1281.3515625,42.919921875,0.5386305451393127,6.800000190734863,580.7422485351562,4227.72705078125,1500.59716796875,395.11138916015625,500.0
2015-03-13,0.6109722256660461,17626.765625,364.0,18.971223831176758,0.29347339272499084,1.239169716835022,1277.8790283203125,42.593143463134766,0.5413371324539185,6.710000038146973,572.6199951171875,4227.72705078125,1508.137939453125,389.3433532714844,500.0
2015-03-16,0.6025449633598328,17901.916015625,363.0,19.134546279907227,0.29714179039001465,1.249136209487915,1333.4390869140625,42.97571563720703,0.5413371324539185,6.769999980926514,588.8645629882812,4179.501953125,1511.908203125,400.8794860839844,500.0
2015-03-17,0.6025449633598328,18056.681640625,365.0,18.97981834411621,0.29347339272499084,1.2358473539352417,1319.5491943359375,42.880069732666016,0.5494571924209595,6.679999828338623,580.7422485351562,4179.501953125,1500.59716796875,397.9954528808594,500.0
2015-03-18,0.6109722256660461,17626.765625,362.0,19.211910247802734,0.29714179039001465,1.2258809804916382,1281.3515625,43.445960998535156,0.5413371324539185,6.809999942779541,576.6810913085938,4179.501953125,1504.3671875,389.3433532714844,500.0
2015-03-19,0.6151858568191528,17626.765625,360.0,19.134546279907227,0.28980499505996704,1.229203462600708,1277.8790283203125,42.776458740234375,0.5548704862594604,6.769999980926514,572.6199951171875,4115.201171875,1511.908203125,395.11138916015625,500.0
2015-03-20,0.5983312726020813,17712.751953125,360.0,19.383827209472656,0.29347339272499084,1.1959813833236694,1274.4066162109375,43.1351203918457,0.5413371324539185,6.860000133514404,572.6199951171875,4115.201171875,1504.3671875,392.2273864746094,500.0
2015-03-23,0.6067586541175842,17007.685546875,352.0,19.547149658203125,0.29347339272499084,1.1826927661895752,1243.154052734375,43.19888687133789,0.5467506051063538,6.949999809265137,564.4976806640625,4115.201171875,1504.3671875,386.4593200683594,500.0
2015-03-24,0.6151858568191528,16887.30078125,349.0,19.43540382385254,0.29347339272499084,1.189336895942688,1236.209228515625,43.15903091430664,0.5386305451393127,6.940000057220459,564.4976806640625,4066.977294921875,1515.678466796875,383.57525634765625,500.0
2015-03-25,0.6320401430130005,16165.0341796875,332.0,19.383827209472656,0.29347339272499084,1.2159143686294556,1166.75927734375,42.872108459472656,0.5386305451393127,6.909999847412109,552.3143310546875,4050.90185546875,1504.3671875,377.8072509765625,500.0
2015-03-26,0.6278265714645386,15958.6728515625,334.0,19.246292114257812,0.29714179039001465,1.2358473539352417,1145.9241943359375,42.625022888183594,0.5386305451393127,6.840000152587891,548.253173828125,4034.826904296875,1493.056396484375,380.69122314453125,500.0
2015-03-27,0.6320401430130005,16268.212890625,334.0,19.18612289428711,0.319152295589447,1.229203462600708,1194.5390625,42.69676208496094,0.5386305451393127,6.829999923706055,548.253173828125,4115.201171875,1493.056396484375,377.8072509765625,500.0
2015-03-30,0.6278265714645386,16371.3955078125,344.0,19.20331382751465,0.319152295589447,1.2458142042160034,1198.01171875,43.1112060546875,0.5386305451393127,6.860000133514404,560.4365844726562,4179.501953125,1493.056396484375,372.0391845703125,500.0
2015-03-31,0.6236129403114319,16715.33203125,338.0,19.03139305114746,0.3118155002593994,1.2557803392410278,1201.4840087890625,42.72066116333008,0.5440438985824585,6.769999980926514,568.5587158203125,4163.42626953125,1500.59716796875,372.0391845703125,500.0
2015-04-01,0.6067586541175842,16508.9609375,336.0,19.263484954833984,0.30447864532470703,1.2557803392410278,1187.5941162109375,43.015567779541016,0.5413371324539185,6.829999923706055,560.4365844726562,4163.42626953125,1508.137939453125,374.9232177734375,500.0
2015-04-02,0.6067586541175842,16440.185546875,333.0,19.547149658203125,0.3154838979244232,1.2458142042160034,1163.2867431640625,43.27061462402344,0.5467506051063538,6.900000095367432,552.3143310546875,4147.35107421875,1504.3671875,372.0391845703125,500.0
2015-04-06,0.6151858568191528,16182.234375,333.0,19.50417137145996,0.319152295589447,1.2458142042160034,1180.6492919921875,43.565521240234375,0.5413371324539185,6.860000133514404,556.3753662109375,4147.35107421875,1504.3671875,372.0391845703125,500.0
2015-04-07,0.6236129403114319,16508.9609375,334.0,19.452594757080078,0.326489120721817,1.2690691947937012,1187.5941162109375,43.60536193847656,0.5413371324539185,6.869999885559082,560.4365844726562,4147.35107421875,1493.056396484375,366.27117919921875,500.0
2015-04-08,0.6151858568191528,16629.34765625,333.0,19.349443435668945,0.319152295589447,1.2723913192749023,1180.6492919921875,43.74883270263672,0.5413371324539185,6.849999904632568,556.3753662109375,4243.8017578125,1530.7598876953125,363.3870849609375,500.0
2015-04-09,0.6151858568191528,16560.55859375,332.0,19.28927230834961,0.3228207528591156,1.259102702140808,1170.2318115234375,43.78868103027344,0.5413371324539185,6.800000190734863,560.4365844726562,4115.201171875,1549.611572265625,351.85101318359375,500.0
2015-04-10,0.6236129403114319,16594.955078125,330.0,19.18612289428711,0.3228207528591156,1.239169716835022,1152.8692626953125,44.02779006958008,0.5467506051063538,6.809999942779541,556.3753662109375,4211.6513671875,1553.3822021484375,351.85101318359375,500.0
2015-04-13,0.6151858568191528,16337.0048828125,324.0,19.022796630859375,0.319152295589447,1.249136209487915,1138.9791259765625,43.69304656982422,0.5413371324539185,6.710000038146973,552.3143310546875,4179.501953125,1587.3150634765625,348.96697998046875,500.0
2015-04-14,0.61939936876297,16027.4609375,315.0,19.143142700195312,0.3228207528591156,1.2557803392410278,1090.3642578125,43.852447509765625,0.5332171320915222,6.71999979019165,548.253173828125,4179.501953125,1568.4635009765625,331.6628723144531,500.0
2015-04-15,0.6278265714645386,15752.3095703125,304.0,19.100160598754883,0.3228207528591156,1.249136209487915,1076.47412109375,44.16328048706055,0.5305103063583374,6.71999979019165,548.253173828125,4179.501953125,1609.937255859375,331.6628723144531,500.0
2015-04-16,0.6404674053192139,15649.1298828125,290.0,19.237695693969727,0.3228207528591156,1.2557803392410278,1034.8043212890625,44.24298858642578,0.5305103063583374,6.730000019073486,548.253173828125,4179.501953125,1613.7073974609375,328.77886962890625,500.0
2015-04-17,0.6531081795692444,15889.88671875,300.0,19.12594985961914,0.3228207528591156,1.2624248266220093,1069.5291748046875,43.47784423828125,0.5359237790107727,6.710000038146973,544.1920776367188,4243.8017578125,1625.0185546875,343.19891357421875,500.0
2015-04-20,0.6531081795692444,15700.7197265625,297.0,18.971223831176758,0.319152295589447,1.2424919605255127,1048.6942138671875,43.445960998535156,0.5250970721244812,6.699999809265137,552.3143310546875,4050.90185546875,1625.0185546875,343.19891357421875,500.0
2015-04-21,0.6657490134239197,16061.8544921875,299.0,18.99700927734375,0.319152295589447,1.2258809804916382,1114.671875,43.63724899291992,0.5359237790107727,6.698999881744385,568.5587158203125,4066.977294921875,1628.7889404296875,346.0829772949219,500.0
2015-04-22,0.6404674053192139,16200.1591796875,289.0,18.936840057373047,0.3081470727920532,1.2258809804916382,1062.584228515625,43.565521240234375,0.5413371324539185,6.690000057220459,552.3143310546875,4066.977294921875,1617.4776611328125,351.85101318359375,500.0
2015-04-23,0.644680917263031,16217.7138671875,284.0,19.1517391204834,0.3118155002593994,1.2059478759765625,1062.584228515625,43.86041259765625,0.5494571924209595,6.78000020980835,552.3143310546875,4066.977294921875,1621.2481689453125,348.96697998046875,500.0
2015-04-24,0.6362536549568176,15445.4423828125,280.0,19.211910247802734,0.3154838979244232,1.2092700004577637,1055.639404296875,44.0118522644043,0.5386305451393127,6.75,548.253173828125,4066.977294921875,1613.7073974609375,337.4308776855469,500.0
2015-04-27,0.6362536549568176,14058.8603515625,262.0,19.100160598754883,0.3118155002593994,1.2358473539352417,979.2442626953125,44.083580017089844,0.5386305451393127,6.690000057220459,523.8864135742188,4066.977294921875,1470.9215087890625,323.01080322265625,500.0
2015-04-28,0.6320401430130005,14251.9287109375,263.0,19.117353439331055,0.30943581461906433,1.2092700004577637,1000.079345703125,44.02779006958008,0.5250970721244812,6.690000057220459,523.8864135742188,4066.977294921875,1486.164306640625,331.6628723144531,500.0
2015-04-29,0.6236129403114319,13988.65234375,253.0,19.237695693969727,0.3057519793510437,1.1993035078048706,982.7168579101562,44.01982116699219,0.5196836590766907,6.75,523.8864135742188,3986.601806640625,1486.164306640625,317.2427062988281,500.0
2015-04-30,0.6151858568191528,14287.03125,252.0,19.160335540771484,0.30943581461906433,1.1826927661895752,989.6619262695312,43.4619026184082,0.5332171320915222,6.739999771118164,519.8251953125,3986.601806640625,1448.057373046875,317.2427062988281,500.0
2015-05-04,0.6025449633598328,14216.82421875,245.0,18.885263442993164,0.30206823348999023,1.1993035078048706,958.409423828125,44.33863067626953,0.5304685831069946,6.690000057220459,519.8251953125,3825.8515625,1467.1107177734375,317.2427062988281,500.0
2015-05-05,0.6067586541175842,14322.1337890625,250.0,19.005605697631836,0.29838451743125916,1.2046878337860107,975.7718505859375,44.003883361816406,0.5304685831069946,6.680099964141846,511.7028503417969,3986.601806640625,1512.8387451171875,323.01080322265625,500.0
2015-05-06,0.6239053606987,14725.8232421875,262.0,19.07437515258789,0.29838451743125916,1.2046878337860107,1013.9692993164062,44.051692962646484,0.5359656810760498,6.710000038146973,523.8864135742188,3922.302001953125,1531.8922119140625,323.01080322265625,500.0
2015-05-07,0.6069283485412598,14357.2353515625,265.0,19.005605697631836,0.29838451743125916,1.2114177942276,975.7718505859375,44.482093811035156,0.5304685831069946,6.650000095367432,523.8864135742188,3890.1513671875,1505.217529296875,328.77886962890625,500.0
2015-05-08,0.6408823132514954,14883.78515625,267.0,19.220504760742188,0.3057519793510437,1.2181477546691895,993.1343994140625,45.46244430541992,0.527720034122467,6.71999979019165,519.8251953125,3890.1513671875,1509.0281982421875,340.31494140625,500.0
2015-05-11,0.6451266407966614,15603.404296875,278.0,19.229103088378906,0.30943581461906433,1.214782953262329,1017.44189453125,45.271156311035156,0.5332171320915222,6.699999809265137,536.0697021484375,3616.87646484375,1524.27099609375,337.4308776855469,500.0
2015-05-12,0.6621036529541016,16954.87890625,306.0,19.272079467773438,0.3241707682609558,1.3056391477584839,1135.5067138671875,45.11174011230469,0.5387142300605774,6.690000057220459,564.4976806640625,3841.927001953125,1669.0767822265625,348.96697998046875,500.0
2015-05-13,0.6621036529541016,18253.69921875,305.0,19.246292114257812,0.3241707682609558,1.3157347440719604,1241.736083984375,45.645755767822266,0.544211208820343,6.679999828338623,590.2699584960938,3649.02685546875,1691.940673828125,346.0829772949219,500.0
2015-05-15,0.6536150574684143,18534.52734375,294.0,19.50417137145996,0.3168032467365265,1.3157347440719604,1234.5584716796875,46.283382415771484,0.544211208820343,6.789999961853027,577.799560546875,3649.02685546875,1783.39697265625,340.31494140625,500.0
2015-05-18,0.6451266407966614,18446.76953125,284.0,19.547149658203125,0.3131195604801178,1.3123693466186523,1173.5484619140625,46.21165084838867,0.5497083067893982,6.829999923706055,565.3290405273438,3600.80126953125,1813.88232421875,337.4308776855469,500.0
2015-05-19,0.6366381049156189,19113.73046875,293.0,19.37523078918457,0.30943581461906433,1.3056391477584839,1220.2032470703125,46.09209060668945,0.544211208820343,6.739999771118164,569.48583984375,3600.80126953125,1810.0716552734375,346.0829772949219,500.0
2015-05-20,0.6621036529541016,19236.59375,296.0,19.28927230834961,0.30943581461906433,1.3594801425933838,1202.2591552734375,46.12397766113281,0.5524568557739258,6.71999979019165,557.0154418945312,3600.80126953125,1794.8289794921875,343.19891357421875,500.0
2015-05-21,0.6578593850135803,18218.59765625,303.0,19.280675888061523,0.3131195604801178,1.3594801425933838,1177.13720703125,45.80516052246094,0.5524568557739258,6.739999771118164,552.858642578125,3600.80126953125,1813.88232421875,340.31494140625,500.0
2015-05-22,0.6451266407966614,18323.908203125,303.0,19.10875701904297,0.3204870820045471,1.3527499437332153,1198.670166015625,45.77328109741211,0.5469598174095154,6.679999828338623,561.1722412109375,3600.80126953125,1813.88232421875,334.546875,500.0
2015-05-26,0.6451266407966614,19096.185546875,364.0,18.893857955932617,0.3168032467365265,1.3594801425933838,1259.680419921875,45.35085678100586,0.544211208820343,6.599999904632568,569.48583984375,3568.651123046875,1813.88232421875,337.4308776855469,500.0
2015-05-27,0.6408823132514954,18832.90625,392.0,18.799304962158203,0.3131195604801178,1.3460198640823364,1241.736083984375,45.72545623779297,0.5414628386497498,6.559999942779541,561.1722412109375,3568.651123046875,1798.6396484375,334.546875,500.0
2015-05-28,0.6239053606987,18411.66796875,390.0,18.893857955932617,0.3057519793510437,1.3291946649551392,1248.913818359375,45.72545623779297,0.5359656810760498,6.619999885559082,552.858642578125,3472.201416015625,1813.88232421875,331.6628723144531,500.0
2015-05-29,0.6323939561843872,17411.2265625,401.0,18.76491928100586,0.30943581461906433,1.3662101030349731,1195.0814208984375,45.41462326049805,0.5387142300605774,6.610000133514404,519.6039428710938,3488.2763671875,1791.018310546875,323.01080322265625,500.0
2015-06-03,0.6281495690345764,18007.978515625,408.0,19.117353439331055,0.3131195604801178,1.342654824256897,1263.2694091796875,45.38274002075195,0.5607024431228638,6.75,544.5448608398438,3793.701416015625,1608.10595703125,320.1268005371094,500.0
2015-06-04,0.6239053606987,17586.734375,381.0,19.229103088378906,0.3057519793510437,1.3224645853042603,1230.9696044921875,44.49006652832031,0.5552054047584534,6.800000190734863,548.7017211914062,3697.251708984375,1589.052490234375,311.4747009277344,500.0
2015-06-05,0.6239053606987,17270.810546875,413.0,19.134546279907227,0.3057519793510437,1.3662101030349731,1248.913818359375,44.290809631347656,0.5552054047584534,6.78000020980835,548.7017211914062,3729.401123046875,1589.052490234375,311.4747009277344,500.0
2015-06-08,0.6154168844223022,16709.158203125,403.0,19.30646324157715,0.3057519793510437,1.3594801425933838,1234.5584716796875,44.059669494628906,0.5497083067893982,6.849999904632568,532.0744018554688,3247.151123046875,1512.8387451171875,314.35870361328125,500.0
2015-06-09,0.5984398126602173,16287.91796875,398.0,19.323654174804688,0.2947008013725281,1.3291946649551392,1227.380859375,43.91621017456055,0.544211208820343,6.869999885559082,515.4470825195312,3536.501708984375,1448.057373046875,305.7066345214844,500.0
2015-06-10,0.602683961391449,16796.9140625,416.0,19.211910247802734,0.29838451743125916,1.3291946649551392,1213.0255126953125,44.4183349609375,0.5414628386497498,6.800000190734863,515.4470825195312,3279.301513671875,1387.08642578125,311.4747009277344,500.0
2015-06-11,0.611172616481781,16656.5,440.0,18.954030990600586,0.29838451743125916,1.3662101030349731,1216.6143798828125,44.4741325378418,0.5414628386497498,6.710000038146973,523.7606811523438,3279.301513671875,1409.9505615234375,308.59063720703125,500.0
2015-06-12,0.6069283485412598,16287.91796875,450.0,18.893857955932617,0.29838451743125916,1.3729403018951416,1187.9036865234375,44.20313262939453,0.5414628386497498,6.699999809265137,523.7606811523438,3198.9267578125,1402.329345703125,311.4747009277344,500.0
2015-06-15,0.5899512767791748,15778.9228515625,391.0,18.687557220458984,0.30206823348999023,1.3594801425933838,1155.6041259765625,44.003883361816406,0.544211208820343,6.619999885559082,511.2903137207031,3195.711181640625,1368.0330810546875,305.5418395996094,500.0
2015-06-16,0.5857070684432983,16077.298828125,371.0,18.833688735961914,0.29838451743125916,1.3460198640823364,1155.6041259765625,44.051692962646484,0.544211208820343,6.690000057220459,511.2903137207031,3195.711181640625,1390.897216796875,305.5418395996094,500.0
2015-06-17,0.611172616481781,15796.474609375,378.0,18.893857955932617,0.2947008013725281,1.3527499437332153,1137.659912109375,43.9799690246582,0.5387142300605774,6.739999771118164,511.2903137207031,2912.22021484375,1398.5184326171875,314.4411315917969,500.0
2015-06-18,0.6069283485412598,15884.23046875,372.0,18.885263442993164,0.29838451743125916,1.3729403018951416,1148.4266357421875,44.22705078125,0.5469598174095154,6.7104997634887695,507.1333923339844,2912.22021484375,1364.2225341796875,311.4747009277344,500.0
2015-06-19,0.6069283485412598,15901.7822265625,372.0,18.790708541870117,0.29838451743125916,1.4065905809402466,1130.4822998046875,44.15531921386719,0.5826908946037292,6.690000057220459,507.1333923339844,3153.832275390625,1364.2225341796875,308.50823974609375,500.0
2015-06-22,0.5941956043243408,15480.541015625,378.0,19.022796630859375,0.29838451743125916,1.3864004611968994,1130.4822998046875,44.53789138793945,0.5661996006965637,6.769999980926514,511.2903137207031,2915.44189453125,1375.6544189453125,305.5418395996094,500.0
2015-06-23,0.5984398126602173,15445.4423828125,419.0,19.082971572875977,0.30206823348999023,1.3864004611968994,1134.0711669921875,44.545860290527344,0.5524568557739258,6.809999942779541,515.4470825195312,2899.335205078125,1375.6544189453125,320.37396240234375,500.0
